waste_id,date_listed,category,sub_category,description,location,quantity_kg,unit,demand_index,price_per_unit_lkr,total_value_lkr,status
d5c7cfdf-a771-4feb-b247-56ae4cb84d97,2026-01-29,Chemical,Empty Drums (Plastic),Mixed Empty Drums (Plastic) available at Seethawaka factory.,Seethawaka Export Processing Zone,1070.58,units,0.85,557.72,597083.88,Available
9914920e-0672-45d1-8aab-a510100c630f,2026-01-29,Textile Offcuts,Cotton,Leftover Cotton available at Colombo factory.,Colombo Industrial Zone,1601.05,kg,1.05,124.33,199058.55,Sold
7470be38-5eb5-4118-ada4-eeaa3f78d2eb,2026-01-29,Metal,Steel Scraps,Dirty Steel Scraps available at Horana factory.,Horana Export Processing Zone,782.99,kg,1.01,232.53,182068.66,Available
66934d70-6fa3-48c7-8608-e9996f4ec4ec,2026-01-29,Chemical,Empty Drums (Plastic),Loose Empty Drums (Plastic) available at Ekala factory.,Ekala Industrial Estate,1839.91,units,1.11,659.99,1214322.2,Available
287fbdaa-857e-445c-b363-2b64f3271311,2026-01-29,Textile Offcuts,Polyester,Unsorted Polyester available at Biyagama factory.,Biyagama Export Processing Zone,423.83,kg,0.85,45.2,19157.12,Available
688354ed-2ce2-4863-80d6-736b8d3ac854,2026-01-29,Plastic,HDPE Containers,Unsorted HDPE Containers available at Ekala factory.,Ekala Industrial Estate,606.22,kg,0.89,102.25,61986.0,Available
6889a162-964a-42ff-8e86-c87fdef0c3e7,2026-01-29,Metal,Aluminum Cans,Unsorted Aluminum Cans available at Horana factory.,Horana Export Processing Zone,1400.8,kg,0.95,332.81,466200.25,Available
21f6b1e2-6bcb-4d41-8510-25c3dcf812db,2026-01-29,Textile Offcuts,Cotton,Loose Cotton available at Colombo factory.,Colombo Industrial Zone,1743.95,kg,1.19,147.36,256988.47,Available
ff77ed74-d40d-42ec-b33b-5573ff0cecb9,2026-01-29,Paper,Cardboard,Mixed Cardboard available at Biyagama factory.,Biyagama Export Processing Zone,746.56,kg,0.98,44.9,33520.54,Available
a438c544-0415-4eb3-9423-e9c6759a3843,2026-01-29,Textile Offcuts,Cotton,Baled Cotton available at Biyagama factory.,Biyagama Export Processing Zone,1510.29,kg,0.93,136.39,205988.45,Available
0c3315a5-ecfa-456f-b261-e3bd6e132fb3,2026-01-29,Metal,Aluminum Cans,Dirty Aluminum Cans available at Seethawaka factory.,Seethawaka Export Processing Zone,347.58,kg,1.12,487.45,169427.87,Available
f5dce524-d022-49c5-a707-4dd300df35c2,2026-01-29,Organic,Food Waste,Sorted Food Waste available at Horana factory.,Horana Export Processing Zone,1950.84,kg,0.85,7.02,13694.9,Available
f23cc2f3-03c6-4acc-9acc-b92e9190c1fc,2026-01-29,Textile Offcuts,Mixed,Mixed Mixed available at Seethawaka factory.,Seethawaka Export Processing Zone,1071.04,kg,1.09,42.14,45133.63,Sold
84b154cc-fd5b-40ae-8f5d-3fb448e3ec6b,2026-01-29,Textile Offcuts,Polyester,Clean Polyester available at Paliyagoda factory.,Paliyagoda,884.73,kg,1.01,56.56,50040.33,Available
adeb7e73-838a-4428-adae-adbf5c3767d7,2026-01-29,Textile Offcuts,Mixed,Leftover Mixed available at Biyagama factory.,Biyagama Export Processing Zone,368.9,kg,0.8,36.0,13280.4,Available
e01fa954-a59b-4def-ace6-15f67e62170e,2026-01-29,Plastic,LDPE Wrap,Baled LDPE Wrap available at Horana factory.,Horana Export Processing Zone,1392.54,kg,0.94,112.89,157203.84,Available
6d6a6a4c-746f-4df8-a437-748dda6d6414,2026-01-29,Metal,Steel Scraps,Clean Steel Scraps available at Koggala factory.,Koggala Export Processing Zone,494.18,kg,0.84,154.83,76513.89,Available
a63cd594-5290-4bd1-887d-19a8fbca7d88,2026-01-29,Organic,Food Waste,Dirty Food Waste available at Ekala factory.,Ekala Industrial Estate,1044.54,kg,1.01,10.72,11197.47,Available
c3eb10b3-dd0d-45fc-9490-bd99f4d1739b,2026-01-29,Chemical,Empty Drums (Plastic),Baled Empty Drums (Plastic) available at Horana factory.,Horana Export Processing Zone,768.53,units,0.98,618.75,475527.94,Available
9eaaccb0-8f58-419d-850e-f232a30dedcc,2026-01-29,Plastic,LDPE Wrap,Clean LDPE Wrap available at Katunayake factory.,Katunayake Export Processing Zone,1305.29,kg,0.82,90.42,118024.32,Available
714f6fdd-5411-4a4e-8cfd-7686a6ba0e91,2026-01-29,Textile Offcuts,Polyester,Leftover Polyester available at Horana factory.,Horana Export Processing Zone,1473.92,kg,1.12,91.33,134613.11,Available
abfcf8c1-02ad-4cda-91d9-1d090dc25897,2026-01-29,Chemical,Empty Drums (Plastic),Dirty Empty Drums (Plastic) available at Seethawaka factory.,Seethawaka Export Processing Zone,893.53,units,1.11,577.02,515584.68,Available
188b7a3f-9be6-4729-8b94-278502b88601,2026-01-29,Organic,Food Waste,Loose Food Waste available at Horana factory.,Horana Export Processing Zone,1790.14,kg,0.84,6.7,11993.94,Available
21d62b94-1895-4fa1-a8fd-ad757115a251,2026-01-29,Plastic,PET Bottles,Sorted PET Bottles available at Koggala factory.,Koggala Export Processing Zone,1680.8,kg,0.97,80.1,134632.08,Available
f1bdd559-9cbe-4978-bb08-f26a6de5d8ce,2026-01-29,Plastic,LDPE Wrap,Loose LDPE Wrap available at Biyagama factory.,Biyagama Export Processing Zone,541.07,kg,1.07,83.98,45439.06,Available
808e09e1-acaf-4e03-acce-016fcb14e35b,2026-01-29,Plastic,HDPE Containers,Mixed HDPE Containers available at Horana factory.,Horana Export Processing Zone,1489.46,kg,1.04,100.68,149958.83,Available
e9c279ea-56a8-4d46-899b-a7230c66ed43,2026-01-29,Paper,Cardboard,Unsorted Cardboard available at Colombo factory.,Colombo Industrial Zone,600.57,kg,1.14,42.14,25308.02,Available
91d49b8f-1619-445b-93fc-b81d2d8daf4a,2026-01-29,Paper,Mixed,Dirty Mixed available at Katunayake factory.,Katunayake Export Processing Zone,1674.45,kg,1.15,28.37,47504.15,Available
821ef84c-946a-4d82-b186-815511e60119,2026-01-29,Metal,Aluminum Cans,Clean Aluminum Cans available at Biyagama factory.,Biyagama Export Processing Zone,1470.85,kg,1.05,362.51,533197.83,Available
13d5cdcc-a36b-4356-b610-1ff1ee7e6830,2026-01-29,Organic,Food Waste,Leftover Food Waste available at Biyagama factory.,Biyagama Export Processing Zone,1552.83,kg,1.03,8.46,13136.94,Sold
a979f069-c14f-4050-a8b4-248ec49ea549,2026-01-29,Plastic,HDPE Containers,Loose HDPE Containers available at Ekala factory.,Ekala Industrial Estate,1848.33,kg,0.99,100.22,185239.63,Sold
1c5011c5-bb4d-4474-8ea3-fde5d9cfa92b,2026-01-29,Paper,Mixed,Loose Mixed available at Biyagama factory.,Biyagama Export Processing Zone,728.65,kg,0.94,26.7,19454.95,Available
98a8f445-eae1-4fca-809c-10be258ef488,2026-01-29,Textile Offcuts,Mixed,Unsorted Mixed available at Katunayake factory.,Katunayake Export Processing Zone,516.28,kg,0.84,38.48,19866.45,Sold
e401e23c-25e9-4c0c-ae12-c63b18756209,2026-01-29,Textile Offcuts,Cotton,Sorted Cotton available at Katunayake factory.,Katunayake Export Processing Zone,942.48,kg,1.18,165.21,155707.12,Sold
684d2647-1924-478c-b7a6-abea9428343e,2026-01-29,Plastic,PET Bottles,Unsorted PET Bottles available at Ekala factory.,Ekala Industrial Estate,1307.08,kg,1.06,88.21,115297.53,Available
1a054d78-fb6a-40fd-9fe8-afacac3cf2bb,2026-01-29,Plastic,HDPE Containers,Sorted HDPE Containers available at Seethawaka factory.,Seethawaka Export Processing Zone,1040.47,kg,0.88,95.1,98948.7,Available
a224f2fe-9c3d-4a66-b9d0-871eb0f2ec05,2026-01-29,Chemical,Empty Drums (Plastic),Baled Empty Drums (Plastic) available at Colombo factory.,Colombo Industrial Zone,151.25,units,1.15,911.79,137908.24,Available
ea386beb-3e63-4149-92a4-142ce005eceb,2026-01-29,Textile Offcuts,Cotton,Leftover Cotton available at Ekala factory.,Ekala Industrial Estate,1242.87,kg,1.07,149.76,186132.21,Sold
5cff5c87-af7f-4a9d-8753-b4917b5fa295,2026-01-29,Chemical,Empty Drums (Plastic),Unsorted Empty Drums (Plastic) available at Seethawaka factory.,Seethawaka Export Processing Zone,1667.06,units,0.81,637.73,1063134.17,Available
e4e2899b-1c2f-49b0-b72e-58d51fe78952,2026-01-29,Textile Offcuts,Mixed,Sorted Mixed available at Biyagama factory.,Biyagama Export Processing Zone,785.83,kg,0.82,47.23,37114.75,Available
c6862fb2-43ba-4588-a36d-e76281656da1,2026-01-29,Metal,Aluminum Cans,Mixed Aluminum Cans available at Paliyagoda factory.,Paliyagoda,590.16,kg,0.91,290.07,171187.71,Sold
98b8bef5-d8cb-4192-bced-cce1b942eb57,2026-01-29,Paper,Cardboard,Mixed Cardboard available at Colombo factory.,Colombo Industrial Zone,252.18,kg,0.83,29.98,7560.36,Available
b300d27b-2e39-4669-a557-9bbd6f1a581e,2026-01-29,Plastic,PET Bottles,Mixed PET Bottles available at Colombo factory.,Colombo Industrial Zone,1394.35,kg,1.07,139.25,194163.24,Sold
42cf43c4-efbf-44e9-a36f-0857b8bd0d87,2026-01-29,Textile Offcuts,Polyester,Baled Polyester available at Paliyagoda factory.,Paliyagoda,400.68,kg,1.11,76.24,30547.84,Available
16cbbb15-3e57-481e-82fc-65e279a143fa,2026-01-29,Plastic,LDPE Wrap,Dirty LDPE Wrap available at Katunayake factory.,Katunayake Export Processing Zone,1834.78,kg,1.04,110.27,202321.19,Available
33cf2469-3319-48cb-bf55-cb1e7df964c3,2026-01-29,Paper,Mixed,Dirty Mixed available at Paliyagoda factory.,Paliyagoda,583.89,kg,0.86,28.51,16646.7,Sold
532cee47-a4d7-402d-8322-40a010607d28,2026-01-29,Paper,Cardboard,Clean Cardboard available at Biyagama factory.,Biyagama Export Processing Zone,1455.76,kg,1.09,64.38,93721.83,Available
20403ce6-31ec-49df-8ecb-aeac49109730,2026-01-29,Metal,Aluminum Cans,Sorted Aluminum Cans available at Koggala factory.,Koggala Export Processing Zone,835.45,kg,0.9,289.02,241461.76,Sold
b4992560-c3df-42b7-a78e-f92b3d6295d9,2026-01-29,Paper,Mixed,Dirty Mixed available at Biyagama factory.,Biyagama Export Processing Zone,530.57,kg,0.97,35.15,18649.54,Sold
11d89af9-2e6f-4d4a-b9d0-297ce35fdf8e,2026-01-29,Textile Offcuts,Mixed,Dirty Mixed available at Koggala factory.,Koggala Export Processing Zone,1033.29,kg,1.1,40.7,42054.9,Sold
76968319-b627-456b-8c1a-1498465b9180,2026-01-29,Textile Offcuts,Mixed,Loose Mixed available at Katunayake factory.,Katunayake Export Processing Zone,736.32,kg,1.13,31.64,23297.16,Sold
fa091838-69b4-4318-b2aa-9e6b710dc5b0,2026-01-29,Chemical,Empty Drums (Plastic),Mixed Empty Drums (Plastic) available at Katunayake factory.,Katunayake Export Processing Zone,1718.18,units,1.13,805.86,1384612.53,Available
6bbd81a4-2ef5-49ac-99d5-94d5ba9e2a5f,2026-01-29,Plastic,LDPE Wrap,Loose LDPE Wrap available at Horana factory.,Horana Export Processing Zone,355.09,kg,0.95,79.06,28073.42,Sold
d25f6d94-8487-4fee-a673-e0f5ac77e407,2026-01-29,Metal,Steel Scraps,Baled Steel Scraps available at Paliyagoda factory.,Paliyagoda,405.82,kg,1.02,179.01,72645.84,Sold
d6a6a874-e1f3-4c6a-b771-9a03b67b9867,2026-01-29,Paper,Cardboard,Leftover Cardboard available at Seethawaka factory.,Seethawaka Export Processing Zone,1204.59,kg,1.16,56.06,67529.32,Sold
77dc941a-bf13-4859-9a0c-e75da49ea1c5,2026-01-29,Plastic,PET Bottles,Loose PET Bottles available at Koggala factory.,Koggala Export Processing Zone,1395.37,kg,1.09,110.55,154258.15,Available
03f5771b-b113-4157-b431-f8a12bcc2e13,2026-01-29,Textile Offcuts,Polyester,Mixed Polyester available at Seethawaka factory.,Seethawaka Export Processing Zone,476.75,kg,1.06,80.95,38592.91,Sold
55e58d6c-4ad6-421d-8fd6-1b87031776ac,2026-01-29,Plastic,LDPE Wrap,Baled LDPE Wrap available at Ekala factory.,Ekala Industrial Estate,213.43,kg,0.84,83.06,17727.5,Sold
b22ae028-3f3d-4500-91d2-42719c03e322,2026-01-29,Textile Offcuts,Cotton,Baled Cotton available at Ekala factory.,Ekala Industrial Estate,1098.33,kg,1.08,109.8,120596.63,Available
a69de7e6-2ac4-4185-ae6f-48885a625079,2026-01-29,Textile Offcuts,Mixed,Sorted Mixed available at Colombo factory.,Colombo Industrial Zone,665.33,kg,1.03,45.71,30412.23,Sold
dc689859-ea22-419b-b2fb-626fe7071f77,2026-01-29,Chemical,Empty Drums (Plastic),Loose Empty Drums (Plastic) available at Katunayake factory.,Katunayake Export Processing Zone,224.06,units,1.01,646.82,144926.49,Available
32aa99d6-7d6d-4ae3-80a8-32730b2c4611,2026-01-29,Plastic,HDPE Containers,Leftover HDPE Containers available at Ekala factory.,Ekala Industrial Estate,875.51,kg,0.91,124.97,109412.48,Sold
7a276258-208c-4aeb-a584-048a9f54c5a5,2026-01-29,Organic,Food Waste,Leftover Food Waste available at Koggala factory.,Koggala Export Processing Zone,984.33,kg,0.85,11.12,10945.75,Sold
41140ddd-cda7-47be-bb73-83b6f60b60ef,2026-01-29,Metal,Aluminum Cans,Clean Aluminum Cans available at Biyagama factory.,Biyagama Export Processing Zone,493.54,kg,0.8,353.45,174441.71,Available
914a57a4-1e60-4a33-910f-41c34ed4cbe7,2026-01-29,Organic,Food Waste,Sorted Food Waste available at Biyagama factory.,Biyagama Export Processing Zone,252.76,kg,1.16,14.14,3574.03,Available
6c3587d3-df81-45e4-891e-c889b2b94670,2026-01-29,Chemical,Empty Drums (Plastic),Clean Empty Drums (Plastic) available at Colombo factory.,Colombo Industrial Zone,1100.01,units,0.94,738.16,811983.38,Available
004f55fd-db88-46be-bfd5-c598cacf345e,2026-01-29,Textile Offcuts,Cotton,Loose Cotton available at Seethawaka factory.,Seethawaka Export Processing Zone,1156.09,kg,1.2,90.65,104799.56,Available
6f92e9b2-759a-4a7e-8a96-054243b20ac8,2026-01-29,Metal,Aluminum Cans,Unsorted Aluminum Cans available at Biyagama factory.,Biyagama Export Processing Zone,212.78,kg,0.82,364.23,77500.86,Available
6f90c0be-f1e6-409d-a5a1-7d1ac17dc4e5,2026-01-29,Textile Offcuts,Polyester,Leftover Polyester available at Horana factory.,Horana Export Processing Zone,1110.66,kg,0.96,64.21,71315.48,Sold
dd9454e1-bb90-4082-b4e5-811cb114649c,2026-01-29,Metal,Aluminum Cans,Baled Aluminum Cans available at Ekala factory.,Ekala Industrial Estate,1610.68,kg,0.87,297.81,479676.61,Sold
b8b73979-262a-4999-96e1-a143fa675a35,2026-01-29,Metal,Aluminum Cans,Dirty Aluminum Cans available at Colombo factory.,Colombo Industrial Zone,473.63,kg,0.82,248.44,117668.64,Available
747c23f4-7e68-42fc-b26e-83051ad4ddb4,2026-01-29,Textile Offcuts,Polyester,Loose Polyester available at Ekala factory.,Ekala Industrial Estate,695.81,kg,0.93,76.55,53264.26,Available
15adbc16-36dc-4e4b-ac3d-679775edbeb4,2026-01-29,Textile Offcuts,Cotton,Loose Cotton available at Horana factory.,Horana Export Processing Zone,1868.76,kg,0.98,91.33,170673.85,Sold
20bb1ee5-278e-4caf-8e24-b1b41dac4180,2026-01-29,Plastic,PET Bottles,Leftover PET Bottles available at Seethawaka factory.,Seethawaka Export Processing Zone,243.88,kg,1.15,138.62,33806.65,Available
ed8d6aec-b53d-45fd-a8ec-841d191ea14f,2026-01-29,Metal,Aluminum Cans,Baled Aluminum Cans available at Koggala factory.,Koggala Export Processing Zone,645.02,kg,0.84,373.55,240947.22,Sold
e38657d7-4eb7-4c32-acfa-caf2e595cd04,2026-01-29,Chemical,Empty Drums (Plastic),Mixed Empty Drums (Plastic) available at Katunayake factory.,Katunayake Export Processing Zone,1675.77,units,1.13,792.5,1328047.73,Available
dfdc2002-939f-499b-9fab-cab3f72facbe,2026-01-29,Plastic,HDPE Containers,Sorted HDPE Containers available at Katunayake factory.,Katunayake Export Processing Zone,1143.06,kg,1.05,120.97,138275.97,Available
5ed90259-106a-48c1-9e6b-0826a73dc8fd,2026-01-29,Textile Offcuts,Mixed,Mixed Mixed available at Horana factory.,Horana Export Processing Zone,840.52,kg,0.86,29.81,25055.9,Available
ab32520a-9a41-4cf8-a407-c59424f7eed5,2026-01-29,Chemical,Empty Drums (Plastic),Baled Empty Drums (Plastic) available at Colombo factory.,Colombo Industrial Zone,1342.89,units,0.92,725.84,974723.28,Sold
b5fea723-1278-4687-bc2f-5c2f635faa04,2026-01-29,Metal,Aluminum Cans,Baled Aluminum Cans available at Biyagama factory.,Biyagama Export Processing Zone,518.8,kg,0.91,387.48,201024.62,Available
4422858c-2fcb-4197-8038-fdb41b4e646b,2026-01-29,Metal,Aluminum Cans,Dirty Aluminum Cans available at Ekala factory.,Ekala Industrial Estate,1279.3,kg,1.1,345.9,442509.87,Available
0baf0114-df87-470e-87bf-67cc98f27d0f,2026-01-29,Textile Offcuts,Mixed,Mixed Mixed available at Paliyagoda factory.,Paliyagoda,731.68,kg,1.0,58.55,42839.86,Available
ab7468b6-3da9-4bff-8cb2-076999fc1ed0,2026-01-29,Metal,Steel Scraps,Sorted Steel Scraps available at Horana factory.,Horana Export Processing Zone,916.96,kg,0.83,199.14,182603.41,Available
d223f39c-fe06-46d1-aa81-b6f9447c879c,2026-01-29,Textile Offcuts,Polyester,Sorted Polyester available at Seethawaka factory.,Seethawaka Export Processing Zone,1011.34,kg,0.98,56.45,57090.14,Available
576eb8f4-f882-49ee-9ba1-30357b4e1117,2026-01-29,Paper,Cardboard,Leftover Cardboard available at Colombo factory.,Colombo Industrial Zone,1200.17,kg,1.04,36.4,43686.19,Available
ef665460-2de9-4780-9a71-9f34eb401aa6,2026-01-29,Plastic,LDPE Wrap,Clean LDPE Wrap available at Biyagama factory.,Biyagama Export Processing Zone,546.88,kg,1.13,80.36,43947.28,Available
929694a5-ad3f-4d62-81cf-6b65307c1b40,2026-01-29,Textile Offcuts,Cotton,Dirty Cotton available at Seethawaka factory.,Seethawaka Export Processing Zone,844.45,kg,0.84,70.64,59651.95,Available
848c4ac0-97aa-4cf6-b6a9-aec75c179d1e,2026-01-29,Metal,Aluminum Cans,Clean Aluminum Cans available at Paliyagoda factory.,Paliyagoda,642.99,kg,1.12,470.94,302809.71,Sold
7cbe02c2-eac1-4959-9346-c98326e2fa66,2026-01-29,Plastic,LDPE Wrap,Sorted LDPE Wrap available at Ekala factory.,Ekala Industrial Estate,1739.86,kg,0.98,95.93,166904.77,Sold
d387e5d3-ebec-46ad-854d-d82fd3b6d16a,2026-01-29,Textile Offcuts,Mixed,Mixed Mixed available at Paliyagoda factory.,Paliyagoda,311.06,kg,0.87,38.98,12125.12,Sold
8f253afb-ae26-406a-9e42-95c4643901ff,2026-01-29,Paper,Cardboard,Leftover Cardboard available at Biyagama factory.,Biyagama Export Processing Zone,1849.75,kg,1.1,40.44,74803.89,Sold
f5fa893e-e7f9-4743-8fa1-4636e87a3e02,2026-01-29,Metal,Steel Scraps,Baled Steel Scraps available at Katunayake factory.,Katunayake Export Processing Zone,609.63,kg,1.07,265.36,161771.42,Available
8cf07069-dcd4-4f33-b423-efaae1eaa452,2026-01-29,Metal,Aluminum Cans,Loose Aluminum Cans available at Koggala factory.,Koggala Export Processing Zone,1820.94,kg,0.84,271.63,494621.93,Sold
3c0c0f25-8fc0-42d4-b313-a9b9a94dc12d,2026-01-29,Paper,Mixed,Unsorted Mixed available at Katunayake factory.,Katunayake Export Processing Zone,1332.73,kg,0.9,31.15,41514.54,Available
5f22b124-db1b-489a-bdc9-9c1466c8bb35,2026-01-29,Metal,Steel Scraps,Loose Steel Scraps available at Seethawaka factory.,Seethawaka Export Processing Zone,1753.35,kg,0.81,200.14,350915.47,Available
c191be68-3281-4d73-9d26-a482edb13bfe,2026-01-29,Textile Offcuts,Mixed,Clean Mixed available at Biyagama factory.,Biyagama Export Processing Zone,213.53,kg,1.09,35.53,7586.72,Available
fc42d40a-82be-475a-a870-3429c82b9ef3,2026-01-29,Textile Offcuts,Cotton,Loose Cotton available at Biyagama factory.,Biyagama Export Processing Zone,805.93,kg,1.04,147.95,119237.34,Available
0f7c061b-f01c-4952-8aeb-22f9c2edb561,2026-01-29,Plastic,HDPE Containers,Baled HDPE Containers available at Seethawaka factory.,Seethawaka Export Processing Zone,1086.36,kg,1.01,104.85,113904.85,Available
e08592d3-b862-4ced-bd83-ba7349b8fcdf,2026-01-29,Organic,Food Waste,Baled Food Waste available at Biyagama factory.,Biyagama Export Processing Zone,1154.43,kg,0.91,12.06,13922.43,Available
d07acee9-b6af-49b4-9d74-b189fba9faf5,2026-01-29,Plastic,PET Bottles,Baled PET Bottles available at Biyagama factory.,Biyagama Export Processing Zone,354.45,kg,0.87,96.25,34115.81,Available
1854470c-9be8-4e45-b83e-554aaf4dfcf7,2026-01-29,Textile Offcuts,Polyester,Clean Polyester available at Colombo factory.,Colombo Industrial Zone,695.17,kg,0.91,77.63,53966.05,Available
39e77e70-e85c-40e7-8c9e-6e5610855577,2026-01-29,Textile Offcuts,Mixed,Unsorted Mixed available at Katunayake factory.,Katunayake Export Processing Zone,1944.21,kg,0.94,44.46,86439.58,Sold
d9f28c87-13db-4101-a458-2833dafcca67,2026-01-29,Metal,Steel Scraps,Clean Steel Scraps available at Colombo factory.,Colombo Industrial Zone,1414.7,kg,0.91,174.8,247289.56,Available
9bea9323-a042-4f28-8687-393e1ca9326e,2026-01-29,Plastic,HDPE Containers,Baled HDPE Containers available at Ekala factory.,Ekala Industrial Estate,1856.87,kg,1.12,120.05,222917.24,Available
60d9cbd2-cdf8-470e-946d-ab9cd7ae9a10,2026-01-29,Plastic,LDPE Wrap,Unsorted LDPE Wrap available at Ekala factory.,Ekala Industrial Estate,330.3,kg,1.12,112.51,37162.05,Available
21ed14cc-1ff7-4a07-bf02-dbbe06807c53,2026-01-29,Textile Offcuts,Mixed,Mixed Mixed available at Horana factory.,Horana Export Processing Zone,732.27,kg,0.91,25.12,18394.62,Available
6d477b52-511e-42c6-91a1-1e963423735b,2026-01-29,Metal,Steel Scraps,Unsorted Steel Scraps available at Colombo factory.,Colombo Industrial Zone,818.43,kg,1.04,211.86,173392.58,Available
0dede3b2-18ef-4f9c-8b17-89bd0d8ff78b,2026-01-29,Organic,Food Waste,Dirty Food Waste available at Horana factory.,Horana Export Processing Zone,481.2,kg,0.81,10.53,5067.04,Available
96aa1763-fb9a-4a61-8975-880f8ced411e,2026-01-29,Metal,Aluminum Cans,Unsorted Aluminum Cans available at Koggala factory.,Koggala Export Processing Zone,82.84,kg,1.06,422.53,35002.39,Available
